threshold,recall,precision,f2,flagged_pct
0.1,0.9861577181208053,0.6994941981553109,0.9114522757230363,0.8260014745637749
0.11,0.9853187919463087,0.7077432961735463,0.9136522753792299,0.815679528139592
0.12,0.9844798657718121,0.7159853569249542,0.9157952239737787,0.8056033423445564
0.13,0.9836409395973155,0.7210947109471094,0.9168751954957773,0.7992135659867289
0.14,0.9815436241610739,0.7262569832402235,0.9170716413230914,0.7918407471123126
0.15,0.977768456375839,0.7311794228356336,0.9159855391386357,0.7834848857213075
0.16,0.9765100671140939,0.7369420702754036,0.9168964159117763,0.7763578274760383
0.17,0.9739932885906041,0.7413793103448276,0.9164824755288917,0.7697222904890636
0.18,0.9731543624161074,0.7457409193185471,0.9172135684352021,0.7645613172769722
0.19,0.9718959731543624,0.7505668934240363,0.9177691515487602,0.7586630621774392
0.2,0.9706375838926175,0.7549755301794453,0.9181810967383541,0.7532563283362005
0.21,0.9689597315436241,0.7581227436823105,0.9179051100691409,0.7488326370115508
0.22,0.9677013422818792,0.761889035667107,0.9180993314231136,0.7441631850577537
0.23,0.9668624161073825,0.7657807308970099,0.9186194803124502,0.739739493733104
0.24,0.9651845637583892,0.770854271356784,0.9188563213800814,0.7335954780044237
0.25,0.9626677852348994,0.7745528180897738,0.9180734458756701,0.728188744163185
0.26,0.9601510067114094,0.7769857433808554,0.9169203653260696,0.7240108134676825
0.27,0.9580536912751678,0.7813889839206295,0.9166064692190384,0.7183583189972966
0.28,0.9563758389261745,0.7862068965517242,0.9166934705693149,0.7127058245269108
0.29,0.9563758389261745,0.7905686546463245,0.9178743961352657,0.7087736544605554
0.3,0.9530201342281879,0.794961511546536,0.9165725350976279,0.702383878102728
0.31,0.9509228187919463,0.7985206058471293,0.915959595959596,0.697714426148931
0.32,0.947986577181208,0.8028419182948491,0.9149056756537932,0.6918161710493979
0.33,0.9446308724832215,0.8065902578796562,0.9133679428942245,0.686163676579012
0.34,0.9429530201342282,0.8089240734077006,0.9127080795777507,0.6829687884000983
0.35,0.9412751677852349,0.8115732368896926,0.9121209657751402,0.6795281395920374
0.36,0.9379194630872483,0.8157606712878511,0.9106459232711575,0.6736298844925043
0.37,0.9375,0.8183815452215306,0.9109806798728295,0.6711722782010322
0.38,0.9345637583892618,0.8200220831799779,0.9091651024238961,0.6677316293929713
0.39,0.9316275167785235,0.8241187384044527,0.9079388439211838,0.6623248955517326
0.4,0.9278523489932886,0.8281542493448146,0.9060375194560498,0.6564266404521996
0.41,0.923238255033557,0.8324508320726173,0.9035303776683087,0.6497911034652248
0.42,0.9190436241610739,0.8359404807325448,0.9011269227605495,0.644138608994839
0.43,0.9161073825503355,0.8393543428132206,0.8996539792387543,0.639469157041042
0.44,0.9110738255033557,0.843167701863354,0.8966314398943197,0.6330793806832146
0.45,0.9039429530201343,0.8450980392156863,0.8915273870594076,0.6266896043253871
0.46,0.8989093959731543,0.8473705021747726,0.8881060920016577,0.6215286311132957
0.47,0.8976510067114094,0.8505564387917329,0.8878194490540989,0.6183337429343819
0.48,0.8951342281879194,0.8529176658673061,0.8863598604419338,0.614893094126321
0.49,0.8913590604026845,0.85581957309706,0.884016973125884,0.610223642172524
0.5,0.8875838926174496,0.859463850528026,0.8818136356059343,0.6050626689604326
0.51,0.8838087248322147,0.8610543522680834,0.8791621463740299,0.6013762595232244
0.52,0.8766778523489933,0.8625670656211308,0.873818881177356,0.5954780044236914
0.53,0.8712248322147651,0.8650562265722616,0.8699840831029572,0.5900712705824527
0.54,0.8670302013422819,0.8688524590163934,0.8673940411246328,0.5846645367412141
0.55,0.863255033557047,0.8709267879813796,0.8647785528195646,0.5807323666748587
0.56,0.8586409395973155,0.8747863247863248,0.8618221623442236,0.5750798722044729
0.57,0.8523489932885906,0.8777537796976241,0.8573116192726352,0.5689358564757926
0.58,0.8473154362416108,0.8794079233783195,0.8535451702864869,0.5645121651511428
0.59,0.8431208053691275,0.881578947368421,0.8505416384563304,0.5603342344556402
0.6,0.8385067114093959,0.8837312113174182,0.8471774877097813,0.5559105431309904
0.61,0.834731543624161,0.8852313167259787,0.8443652410047522,0.5524698943229295
0.62,0.8263422818791947,0.8881875563570785,0.838012591458227,0.5450970754485132
0.63,0.8204697986577181,0.8907103825136612,0.8336174565291511,0.5396903416072745
0.64,0.8158557046979866,0.8950759318913943,0.8305576906653002,0.5340378471368886
0.65,0.8104026845637584,0.8969359331476323,0.8263473053892215,0.5293683951830916
0.66,0.8028523489932886,0.8998589562764457,0.8205435994169596,0.522732858196117
0.67,0.798238255033557,0.9031798766018035,0.8172292364510865,0.5178176456131728
0.68,0.7906879194630873,0.9049447911665867,0.8111713572596609,0.5119193905136397
0.69,0.7835570469798657,0.9076773566569485,0.8055890978092116,0.5057753747849595
0.7,0.7776845637583892,0.9110565110565111,0.8011407829919627,0.5001228803145736
0.71,0.7713926174496645,0.9131082423038729,0.7961038961038961,0.49496190710248217
0.72,0.763003355704698,0.9149899396378269,0.7892224921902117,0.4885721307446547
0.73,0.7508389261744967,0.9184197024114931,0.7792773182411842,0.4789874662079135
0.74,0.7416107382550335,0.9184415584415584,0.771311403891458,0.4730892111083804
0.75,0.7315436241610739,0.9222633527234267,0.7631049269274526,0.4647333497173753
0.76,0.7210570469798657,0.925686591276252,0.7544106030018433,0.4563774883263701
0.77,0.7135067114093959,0.9274809160305344,0.7480211081794196,0.45072499385598425
0.78,0.7034395973154363,0.9285714285714286,0.7392876035972492,0.44384369623986236
0.79,0.6908557046979866,0.9299830604178431,0.728309896524277,0.43524207421971
0.8,0.6791107382550335,0.9315304948216341,0.7180237715096682,0.42713197345785203
0.81,0.6707214765100671,0.9334500875656743,0.7107298426526802,0.4209879577291718
0.82,0.6543624161073825,0.9358128374325135,0.6962420780148174,0.4096829687884001
0.83,0.6421979865771812,0.9363914373088685,0.6852564676394235,0.40181862865568935
0.84,0.6283557046979866,0.9403640929064658,0.6730164435259233,0.3914966822315065
0.85,0.6111577181208053,0.945489941596366,0.6576690439649725,0.37871712951585157
0.86,0.589765100671141,0.9551630434782609,0.6386264534883721,0.361759646104694
0.87,0.5683724832214765,0.9589525831564049,0.6187779705909215,0.3472597689850086
0.88,0.548238255033557,0.9610294117647059,0.5997613803230544,0.33423445564020643
0.89,0.5251677852348994,0.9638183217859893,0.5777572681125981,0.31924305726222657
0.9,0.49706375838926176,0.9689288634505315,0.5507017380797472,0.3005652494470386
